"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"maio 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"maio 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"maio 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"102,3"
"junho 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"junho 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"junho 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"106,1"
"julho 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"julho 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"julho 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"110,2"
"agosto 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"agosto 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"agosto 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"103,8"
"setembro 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"setembro 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"setembro 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"102,7"
"outubro 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"outubro 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"outubro 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"103,0"
"novembro 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"novembro 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"novembro 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"94,0"
"dezembro 2011";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"dezembro 2011";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"dezembro 2011";"Bahia";"3.20C Fabricação de outros produtos químicos";"68,2"
"janeiro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"90,6"
"janeiro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,9"
"janeiro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,6"
"fevereiro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"74,7"
"fevereiro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"77,5"
"fevereiro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"94,2"
"março 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"67,7"
"março 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"108,0"
"março 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"103,2"
"abril 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"68,8"
"abril 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,7"
"abril 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"88,8"
"maio 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"81,4"
"maio 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"98,6"
"maio 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"99,0"
"junho 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"80,2"
"junho 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"101,1"
"junho 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,3"
"julho 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"93,1"
"julho 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"83,2"
"julho 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"109,1"
"agosto 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"132,3"
"agosto 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"107,3"
"agosto 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"112,3"
"setembro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"121,1"
"setembro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"108,5"
"setembro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"105,4"
"outubro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"152,8"
"outubro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"111,0"
"outubro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"98,5"
"novembro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"137,9"
"novembro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"112,4"
"novembro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"95,6"
"dezembro 2012";"Ceará";"3.20C Fabricação de outros produtos químicos";"99,4"
"dezembro 2012";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"96,8"
"dezembro 2012";"Bahia";"3.20C Fabricação de outros produtos químicos";"95,0"
"janeiro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"117,3"
"janeiro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"107,5"
"janeiro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,8"
"fevereiro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"88,4"
"fevereiro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"98,6"
"fevereiro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"89,5"
"março 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"58,4"
"março 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"113,4"
"março 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"80,5"
"abril 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"92,5"
"abril 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"105,8"
"abril 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"91,1"
"maio 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"80,1"
"maio 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"90,1"
"maio 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"104,0"
"junho 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"104,5"
"junho 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"104,1"
"junho 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"111,1"
"julho 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"123,9"
"julho 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"95,5"
"julho 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"116,5"
"agosto 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"159,6"
"agosto 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"101,2"
"agosto 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,8"
"setembro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"151,6"
"setembro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"110,9"
"setembro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"94,9"
"outubro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"153,8"
"outubro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"114,7"
"outubro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"80,9"
"novembro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"160,6"
"novembro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"112,7"
"novembro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"90,6"
"dezembro 2013";"Ceará";"3.20C Fabricação de outros produtos químicos";"121,8"
"dezembro 2013";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"107,7"
"dezembro 2013";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,8"
"janeiro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"95,6"
"janeiro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"107,6"
"janeiro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"104,4"
"fevereiro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"91,7"
"fevereiro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,9"
"fevereiro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"90,7"
"março 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"54,9"
"março 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"109,1"
"março 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"99,9"
"abril 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"48,1"
"abril 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"96,3"
"abril 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"95,7"
"maio 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"73,9"
"maio 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"88,9"
"maio 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,5"
"junho 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"107,9"
"junho 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"89,6"
"junho 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"107,5"
"julho 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"140,8"
"julho 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"91,4"
"julho 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"106,1"
"agosto 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"144,5"
"agosto 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"91,7"
"agosto 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"109,7"
"setembro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"145,8"
"setembro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"111,8"
"setembro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"108,3"
"outubro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"148,9"
"outubro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"118,7"
"outubro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"113,4"
"novembro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"119,0"
"novembro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"107,6"
"novembro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"99,3"
"dezembro 2014";"Ceará";"3.20C Fabricação de outros produtos químicos";"99,9"
"dezembro 2014";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"93,0"
"dezembro 2014";"Bahia";"3.20C Fabricação de outros produtos químicos";"99,0"
"janeiro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"78,4"
"janeiro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"101,8"
"janeiro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,9"
"fevereiro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"53,7"
"fevereiro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"92,8"
"fevereiro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"87,7"
"março 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"71,0"
"março 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"110,9"
"março 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"98,4"
"abril 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"62,1"
"abril 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"98,9"
"abril 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"92,0"
"maio 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"73,2"
"maio 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"90,4"
"maio 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"90,5"
"junho 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"109,6"
"junho 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"85,5"
"junho 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,3"
"julho 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"102,1"
"julho 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"73,9"
"julho 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"107,9"
"agosto 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"111,7"
"agosto 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,5"
"agosto 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"106,7"
"setembro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"114,3"
"setembro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"96,2"
"setembro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"98,3"
"outubro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"128,1"
"outubro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,6"
"outubro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,6"
"novembro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"115,2"
"novembro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"90,6"
"novembro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,3"
"dezembro 2015";"Ceará";"3.20C Fabricação de outros produtos químicos";"91,5"
"dezembro 2015";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"91,9"
"dezembro 2015";"Bahia";"3.20C Fabricação de outros produtos químicos";"93,3"
"janeiro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"88,4"
"janeiro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"95,0"
"janeiro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"100,9"
"fevereiro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"78,1"
"fevereiro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"93,7"
"fevereiro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"89,1"
"março 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"78,2"
"março 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"96,7"
"março 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,5"
"abril 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"51,6"
"abril 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"82,6"
"abril 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"95,8"
"maio 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"105,3"
"maio 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"80,4"
"maio 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"105,3"
"junho 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"111,3"
"junho 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"83,3"
"junho 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"107,1"
"julho 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"78,9"
"julho 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"93,7"
"julho 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"107,4"
"agosto 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"96,7"
"agosto 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"95,4"
"agosto 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"105,4"
"setembro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"106,8"
"setembro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"81,5"
"setembro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"105,1"
"outubro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"90,6"
"outubro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,6"
"outubro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"110,4"
"novembro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"93,6"
"novembro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"99,4"
"novembro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"78,2"
"dezembro 2016";"Ceará";"3.20C Fabricação de outros produtos químicos";"93,5"
"dezembro 2016";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"96,8"
"dezembro 2016";"Bahia";"3.20C Fabricação de outros produtos químicos";"93,7"
"janeiro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"104,3"
"janeiro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"99,7"
"janeiro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"100,4"
"fevereiro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"79,0"
"fevereiro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"86,4"
"fevereiro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"91,3"
"março 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"65,4"
"março 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"94,3"
"março 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"103,2"
"abril 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"72,5"
"abril 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"80,0"
"abril 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"95,0"
"maio 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"75,5"
"maio 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"97,1"
"maio 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"98,4"
"junho 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"93,2"
"junho 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"82,8"
"junho 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"98,9"
"julho 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"131,6"
"julho 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"87,2"
"julho 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"105,7"
"agosto 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"127,7"
"agosto 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"98,1"
"agosto 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"110,7"
"setembro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"99,8"
"setembro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"87,0"
"setembro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"97,5"
"outubro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"106,2"
"outubro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"88,9"
"outubro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"96,7"
"novembro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"119,7"
"novembro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"91,3"
"novembro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"101,6"
"dezembro 2017";"Ceará";"3.20C Fabricação de outros produtos químicos";"-"
"dezembro 2017";"Pernambuco";"3.20C Fabricação de outros produtos químicos";"-"
"dezembro 2017";"Bahia";"3.20C Fabricação de outros produtos químicos";"-"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"
